,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
10,10,10,0,0,2,0,1.6,477,0.01,0.01,0.0,0.95,109,0,0,0.8,0.4,2023-11-04T15:00:00Z,45,20,0,0,0,0,11,0,4331,1,1,2,6.0,1,392,679,287,49,True,0,2,2,11
11,11,11,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,3891,0,1,1,0.0,0,-404,96,500,49,False,0,2,3,12
12,12,12,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,3605,0,3,1,0.0,0,-288,67,355,49,True,0,2,2,13
13,13,13,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,6,0,0,0,0,14,0,3498,0,0,5,0.0,0,-123,43,166,49,False,0,2,2,14
14,14,14,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,11,0,0,0,0,15,0,3421,0,2,0,0.0,0,-79,33,112,49,True,0,2,4,15
15,15,15,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,4,0,0,0,0,16,0,3341,0,0,1,0.0,0,-85,21,106,49,True,0,2,3,16
16,16,16,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,7,0,0,0,0,17,0,3300,0,0,2,0.0,0,-49,69,118,49,False,0,2,3,17
17,17,17,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,3306,0,1,1,0.0,0,-2,94,96,49,False,0,2,4,18
18,18,18,0,0,3,0,0.5,477,0.0,0.0,0.0,0.0,190,0,0,0.1,0.2,2023-12-26T15:00:00Z,4,12,0,0,0,0,19,0,3215,0,3,2,0.0,1,-95,31,126,49,True,0,2,2,19
19,19,19,0,0,3,0,0.1,477,0.0,0.0,0.0,0.22,196,0,0,0.3,2.4,2023-12-30T15:00:00Z,23,13,0,0,0,0,20,0,3235,0,0,2,0.0,1,-19,68,87,49,False,0,2,5,20
20,20,20,0,0,-7,0,0.1,477,0.0,0.0,0.0,0.85,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,10,19,0,0,0,1,21,0,3304,0,2,2,0.0,-2,-30,138,168,49,True,0,2,2,21
21,21,21,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,8,0,0,0,0,22,0,3302,0,2,3,0.0,0,-43,107,150,49,False,0,2,2,22
22,22,22,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,2,0,0,0,0,23,0,3221,0,5,0,0.0,0,-85,30,115,49,True,0,2,3,23
