,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
10,10,10,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,8,0,0,0,0,11,0,1073,0,2,0,0.0,0,-16,0,16,40,True,0,2,2,11
11,11,11,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,1044,0,1,3,0.0,0,-31,0,31,40,False,0,2,4,12
12,12,12,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,19,0,0,0,0,13,0,1021,0,2,1,0.0,0,-25,0,25,40,True,0,2,2,13
13,13,13,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,17,0,0,0,0,14,0,1008,0,0,5,0.0,0,-14,0,14,40,True,0,2,2,14
14,14,14,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,997,0,0,1,0.0,0,-10,0,10,40,False,0,2,2,15
15,15,15,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,5,0,0,0,0,16,0,991,0,1,1,0.0,0,-6,0,6,40,False,0,2,3,16
16,16,16,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,9,0,0,0,0,17,0,972,0,2,0,0.0,0,-18,0,18,40,True,0,2,2,17
17,17,17,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,10,0,0,0,0,18,0,961,0,2,0,0.0,0,-14,0,14,40,False,0,2,2,18
18,18,18,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,11,0,0,0,0,19,0,953,0,2,0,0.0,0,-9,0,9,40,True,0,2,4,19
19,19,19,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,2,0,0,0,0,20,0,935,0,2,3,0.0,0,-17,0,17,40,False,0,2,4,20
20,20,20,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,12,0,0,0,0,21,0,916,0,1,1,0.0,0,-19,0,19,40,True,0,2,2,21
21,21,21,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,13,0,0,0,0,22,0,895,0,1,3,0.0,0,-21,0,21,40,False,0,2,5,22
22,22,22,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,891,0,2,2,0.0,0,-5,0,5,40,True,0,2,2,23
