Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
11,11,11,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,138118,0,0,2,0.0,0,-11796,51,11847,53,False,0,3,2,12,2023-24,Sandro_Tonali
12,12,12,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,130925,0,1,4,0.0,0,-7374,69,7443,52,True,0,4,3,13,2023-24,Sandro_Tonali
13,13,13,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,128129,0,0,1,0.0,0,-3032,45,3077,52,True,0,4,3,14,2023-24,Sandro_Tonali
14,14,14,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,126599,0,0,3,0.0,0,-1597,24,1621,52,False,0,3,2,15,2023-24,Sandro_Tonali
15,15,15,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,125158,0,1,4,0.0,0,-1465,19,1484,52,False,0,3,3,16,2023-24,Sandro_Tonali
16,16,16,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,123528,0,0,3,0.0,0,-1598,23,1621,52,True,0,4,2,17,2023-24,Sandro_Tonali
17,17,17,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,122513,0,0,1,0.0,0,-1061,20,1081,52,False,0,3,2,18,2023-24,Sandro_Tonali
18,18,18,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,121825,0,3,1,0.0,0,-707,26,733,52,True,0,4,2,19,2023-24,Sandro_Tonali
19,19,19,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,120983,0,2,4,0.0,0,-848,25,873,52,False,0,3,5,20,2023-24,Sandro_Tonali
20,20,20,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2024-01-13T17:30:00Z,0,13,0,0,0,0,21,0,119496,0,3,2,0.0,0,-1503,46,1549,52,True,0,4,5,21,2023-24,Sandro_Tonali
21,21,21,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2024-01-30T20:15:00Z,0,2,0,0,0,0,22,0,118619,0,3,1,0.0,0,-921,30,951,52,False,0,3,4,22,2023-24,Sandro_Tonali
22,22,22,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,118390,0,4,4,0.0,0,-266,17,283,52,True,0,4,2,23,2023-24,Sandro_Tonali
