Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
26,26,26,26.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,20,0,0,0,0,28,0,16906,0,4,2,0.0,0,-422,179,601,49,False,0,2,2,28,2022-23,Tyler_Adams
27,27,27,27.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,1,0,0,0,0,29,0,16291,0,1,4,0.0,0,-637,37,674,49,False,0,2,4,29,2022-23,Tyler_Adams
28,28,28,28.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,16,0,0,0,0,29,0,16291,0,1,2,0.0,0,-637,37,674,49,True,0,2,2,29,2022-23,Tyler_Adams
29,29,29,29.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,7,0,0,0,0,30,0,15994,0,5,1,0.0,0,-318,6,324,49,True,0,2,2,30,2022-23,Tyler_Adams
30,30,30,30.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,0,0,0,0,31,0,15803,0,6,1,0.0,0,-196,43,239,49,True,0,2,4,31,2022-23,Tyler_Adams
31,31,31,31.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,9,0,0,0,0,32,0,15657,0,1,2,0.0,0,-151,42,193,49,False,0,2,2,32,2022-23,Tyler_Adams
32,32,32,32.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,10,0,0,0,0,33,0,15620,0,1,1,0.0,0,-43,56,99,49,True,0,2,3,33,2022-23,Tyler_Adams
33,33,33,33.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,3,0,0,0,0,34,0,15505,0,1,4,0.0,0,-111,27,138,49,False,0,2,2,34,2022-23,Tyler_Adams
34,34,34,34.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,13,0,0,0,0,35,0,15412,0,1,2,0.0,0,-98,55,153,49,False,0,2,5,35,2022-23,Tyler_Adams
35,35,35,35.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2023-05-13T11:30:00Z,0,15,0,0,0,0,36,0,15362,0,2,2,0.0,0,-57,51,108,49,True,0,2,3,36,2022-23,Tyler_Adams
36,36,36,36.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2023-05-21T12:30:00Z,0,19,0,0,0,0,37,0,15274,0,1,3,0.0,0,-91,12,103,49,False,0,2,3,37,2022-23,Tyler_Adams
37,37,37,37.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,15225,0,4,1,0.0,0,-50,25,75,49,True,0,2,3,38,2022-23,Tyler_Adams
0,0,0,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,18,0,0,0,0,3,0,206,0,2,0,0.0,0,111,142,31,50,True,0,2,3,3,2023-24,Tyler_Adams
1,1,1,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,180,0,2,2,0.0,0,-35,47,82,50,False,0,2,3,4,2023-24,Tyler_Adams
2,2,2,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,192,0,0,0,0.0,0,-11,28,39,50,True,0,2,3,5,2023-24,Tyler_Adams
3,3,3,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,182,0,1,3,0.0,0,-11,12,23,50,False,0,2,3,6,2023-24,Tyler_Adams
4,4,4,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,313,0,4,0,0.0,0,87,116,29,50,True,0,2,4,7,2023-24,Tyler_Adams
5,5,5,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,394,0,0,3,0.0,0,7,114,107,50,False,0,2,2,8,2023-24,Tyler_Adams
6,6,6,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,340,0,2,1,0.0,0,-52,28,80,50,True,0,2,2,9,2023-24,Tyler_Adams
7,7,7,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,6,0,0,0,0,10,0,316,0,1,2,0.0,0,-31,19,50,50,True,0,2,2,10,2023-24,Tyler_Adams
8,8,8,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,13,0,0,0,0,11,0,305,0,1,6,0.0,0,-16,9,25,49,False,0,2,5,11,2023-24,Tyler_Adams
9,9,9,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,302,0,0,2,0.0,0,-7,13,20,49,True,0,2,3,12,2023-24,Tyler_Adams
10,10,10,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,288,0,3,1,0.0,0,-17,11,28,49,False,0,2,2,13,2023-24,Tyler_Adams
11,11,11,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,2,0,0,0,0,14,0,306,0,2,2,0.0,0,18,28,10,49,True,0,2,3,14,2023-24,Tyler_Adams
12,12,12,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,296,0,2,0,0.0,0,-10,9,19,49,False,0,2,2,15,2023-24,Tyler_Adams
13,13,13,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,302,0,3,0,0.0,0,5,17,12,49,False,0,2,4,16,2023-24,Tyler_Adams
14,14,14,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,16,0,0,0,0,18,0,282,0,3,2,0.0,0,-6,7,13,49,False,0,2,2,18,2023-24,Tyler_Adams
15,15,15,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,10,0,0,0,0,19,0,286,0,0,3,0.0,0,3,7,4,49,True,0,2,2,19,2023-24,Tyler_Adams
16,16,16,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,18,0,0,0,0,20,0,289,0,1,3,0.0,0,0,12,12,49,False,0,2,3,20,2023-24,Tyler_Adams
17,17,17,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21T16:30:00Z,0,11,0,0,0,0,21,0,288,0,4,0,0.0,0,0,20,20,49,True,0,2,4,21,2023-24,Tyler_Adams
18,18,18,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,0,19,0,0,0,0,22,0,301,0,1,1,0.0,0,6,17,11,49,False,0,2,3,22,2023-24,Tyler_Adams
19,19,19,,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,299,0,1,1,0.0,0,-1,7,8,49,True,0,2,2,23,2023-24,Tyler_Adams
